# Stellar spectrum generated with Kurucz-Korg pipeline
# Teff=5777.0 K, logg=4.44, [Fe/H]=0.0, [α/Fe]=0.0
# Wavelength(Angstrom)  Flux  Continuum
10139.5  3.1007501414656434e6  3.101750010091116e6
10140.0  3.0929975658273175e6  3.101427524195872e6
10140.5  3.1006603290449576e6  3.101105064736837e6
10141.0  3.100474711833605e6  3.1007826396376938e6
10141.5  3.0995711709680473e6  3.1004602504955586e6
10142.0  3.099834555328209e6  3.10013789552222e6
10142.5  3.0962420925915525e6  3.0998155727524958e6
10143.0  3.099193594661369e6  3.0994932841880936e6
10143.5  3.0988728019189225e6  3.0991710222533476e6
10144.0  3.0984435103657832e6  3.0988487949447315e6
10144.5  3.0981271056777607e6  3.098526850498338e6
10145.0  3.097202169967447e6  3.0982049399726656e6
10145.5  3.0832276737926886e6  3.0978830751202563e6
10146.0  3.0939887370931143e6  3.097561244168112e6
10146.5  3.096030732842506e6  3.0972394399420302e6
10147.0  3.0951315136475065e6  3.0969176699794806e6
10147.5  3.09251186153736e6  3.096595926777111e6
10148.0  3.065568609765377e6  3.0962742178014587e6
10148.5  2.967928563656122e6  3.0959525061398037e6
10149.0  3.0891047810819475e6  3.0956308289282573e6
10149.5  3.092994109622574e6  3.0953091692732186e6
10150.0  3.0892649169162256e6  3.094987543994634e6
10150.5  3.0842806692972407e6  3.0946659453543345e6
10151.0  3.091822780233916e6  3.0943443808582746e6
10151.5  3.0932833911429625e6  3.0940228400175227e6
10152.0  3.091658168583492e6  3.0937013333996325e6
10152.5  3.0930510967624253e6  3.0933798469058718e6
10153.0  3.092722108239697e6  3.09305839510523e6
10153.5  3.0923922396550006e6  3.0927369695524727e6
10154.0  3.083478329283606e6  3.09241557841747e6
10154.5  3.0915567520012613e6  3.092094213684654e6
10155.0  2.981398158429753e6  3.0917728834433705e6
10155.5  3.0874238734668377e6  3.091451813340896e6
10156.0  3.034193617709334e6  3.0911307771662776e6
10156.5  3.0898504047807427e6  3.090809874469593e6
10157.0  3.0900238597732694e6  3.090489005945218e6
10157.5  3.0893269549739994e6  3.090168163844961e6
10158.0  2.723994010730247e6  3.0898473561029714e6
10158.5  3.0882434512846707e6  3.0895265749007445e6
10159.0  3.0550355202547186e6  3.0892058275178974e6
10159.5  3.0849307409838694e6  3.0888851074634613e6
10160.0  3.087671476384584e6  3.088564421218279e6
10160.5  3.0874006935289945e6  3.0882437613965003e6
10161.0  3.086960998822334e6  3.0879231359437914e6
10161.5  3.08628773596968e6  3.0876025369614447e6
10162.0  3.0857981406029603e6  3.0872819720479455e6
10162.5  3.0853515382030983e6  3.086961426296344e6
10163.0  3.0844610055259774e6  3.086640915073303e6
10163.5  3.07687473894763e6  3.08632043021952e6
10164.0  3.082404858621459e6  3.0859999794107396e6
10164.5  3.079493844266229e6  3.0856795552788093e6
10165.0  3.069125957778007e6  3.085359165172717e6
10165.5  3.0685444214148917e6  3.085038802973098e6
10166.0  3.040339268694434e6  3.084718475096379e6
10166.5  2.777928880780538e6  3.0843982966548163e6
10167.0  2.9148382247543978e6  3.0840781524426984e6
10167.5  3.013611577196649e6  3.0837582508544805e6
10168.0  3.06931534109254e6  3.0834383834964326e6
10168.5  3.0753321702606077e6  3.0831185422941544e6
10169.0  3.077935818617154e6  3.0827987353554615e6
10169.5  3.078773960218412e6  3.082478953270692e6
10170.0  3.0769777933972464e6  3.0821592052265825e6
10170.5  3.077886321136002e6  3.0818394834192465e6
10171.0  3.0647790802916787e6  3.081519795681987e6
10171.5  3.0797760775885982e6  3.081200134500477e6
10172.0  3.079728047558575e6  3.080880507286489e6
10172.5  3.0789591833299445e6  3.080560908388374e6
10173.0  3.078411781521378e6  3.080241343790889e6
10173.5  3.078933145314867e6  3.0799218064873544e6
10174.0  3.078716950773142e6  3.0796023033748856e6
10174.5  3.0783644764995934e6  3.0792828263968476e6
10175.0  3.0782276502412115e6  3.0789633837236655e6
10175.5  3.0776626991224615e6  3.078643966783243e6
10176.0  3.0490821379862656e6  3.0783245837314557e6
10176.5  3.0771306600033194e6  3.0780052251974577e6
10177.0  3.077010586920061e6  3.0776859008475584e6
10177.5  3.072198677917125e6  3.0773666055492163e6
10178.0  3.0763316591046383e6  3.0770473442356763e6
10178.5  3.075785820605018e6  3.0767283589248327e6
10179.0  3.0754371704957094e6  3.0764094078271664e6
10179.5  3.074388964351889e6  3.0760904773093946e6
10180.0  3.070633561889044e6  3.0757715808202177e6
10180.5  3.0740972717056344e6  3.0754527087784656e6
10181.0  3.0738145697626476e6  3.075133870500727e6
10181.5  3.073139900101488e6  3.0748150587462382e6
10182.0  3.0721578627519277e6  3.074496281034665e6
10182.5  3.0721315589890727e6  3.0741775855350057e6
10183.0  3.0712633474978427e6  3.0738589238239937e6
10183.5  3.0700460441380814e6  3.0735404217605456e6
10184.0  3.068295873933884e6  3.07322195355664e6
10184.5  3.065349519345308e6  3.072903511604542e6
10185.0  3.059330886510273e6  3.0725851037134663e6
10185.5  3.0378264597441303e6  3.0722667219122965e6
10186.0  2.970580249658468e6  3.071948374007052e6
10186.5  2.215629224685887e6  3.071630093838552e6
10187.0  2.951656465912913e6  3.0713118480333393e6
10187.5  2.9981506219898043e6  3.070993636059334e6
10188.0  3.052896397576467e6  3.0706754578080527e6
10188.5  3.061323265453867e6  3.0703573055327986e6
10189.0  3.0625752454595314e6  3.070039187298059e6
10189.5  3.0585475546310837e6  3.0697213084874367e6
10190.0  3.0663818840822815e6  3.0694034635664076e6
10190.5  3.066881163403258e6  3.069085767988467e6
10191.0  3.0663663811351527e6  3.0687681062578624e6
10191.5  3.0593143545369953e6  3.0684504701984082e6
10192.0  3.066414213527963e6  3.068132868232674e6
10192.5  3.066828677867889e6  3.0678152919127755e6
10193.0  3.063974017771838e6  3.0674977493734346e6
10193.5  3.0664320132979294e6  3.0671802320211246e6
10194.0  3.0654691089944444e6  3.0668627483892487e6
10194.5  3.0657822919749003e6  3.0665452903848668e6
10195.0  3.065032421869611e6  3.0662278664475777e6
10195.5  3.063962019611892e6  3.06591046808339e6
10196.0  2.096457039208455e6  3.065593103727019e6
10196.5  3.0627201929164976e6  3.0652757652504267e6
10197.0  3.064167090228817e6  3.064958460874778e6
10197.5  3.063813108802802e6  3.064641182786866e6
10198.0  3.0233542864901144e6  3.064323938178981e6
10198.5  3.0636574463123437e6  3.064006719483686e6
10199.0  3.063343826375464e6  3.0636895345705263e6
10199.5  3.060233793911289e6  3.0633723753526895e6
10200.0  3.062670651112378e6  3.063055250199952e6
10200.5  3.062240816076085e6  3.062738159546626e6
10201.0  3.061180775248106e6  3.062421102803775e6
10201.5  3.0596673194892914e6  3.062104261993102e6
10202.0  2.74776890389993e6  3.0617874550922965e6
10202.5  3.059423411232897e6  3.061470673515522e6
10203.0  3.0604397884163265e6  3.061153925871011e6
10203.5  3.060103701218044e6  3.0608369787846413e6
10204.0  3.0600343969613533e6  3.0605200655312063e6
10204.5  3.059475228905972e6  3.0602029537767563e6
10205.0  3.0582046628467827e6  3.0598858761690874e6
10205.5  3.0444993937914562e6  3.0595688223166578e6
10206.0  3.045109791364618e6  3.059251802345043e6
10206.5  3.05729585464368e6  3.0589348046687064e6
10207.0  3.057934735594695e6  3.058617840757814e6
10207.5  3.023052202152591e6  3.058300837119179e6
10208.0  3.057623381114132e6  3.057983867134179e6
10208.5  3.0569785561394896e6  3.0576669215590865e6
10209.0  3.051761031575467e6  3.0573500095450724e6
10209.5  3.056561044953017e6  3.057033121575154e6
10210.0  3.056085262933192e6  3.056716267463412e6
10210.5  3.054973229522502e6  3.0563994676169013e6
10211.0  3.0502944042964927e6  3.0560827016573995e6
10211.5  2.6039398405569405e6  3.0557659841682673e6
10212.0  3.0510495634673564e6  3.0554493005236806e6
10212.5  3.0536382818078143e6  3.0551327230160837e6
10213.0  3.0542500413840455e6  3.054816178900926e6
10213.5  3.0532984480991513e6  3.0544996794408956e6
10214.0  3.0537931305694208e6  3.0541832135236305e6
10214.5  3.0535128071037726e6  3.0538667777427677e6
10215.0  3.0531809338930445e6  3.053550375807538e6
10215.5  3.052588120105154e6  3.0532339979218296e6
10216.0  3.052328225068705e6  3.0529176537739527e6
10216.5  3.0519054751782445e6  3.0526013337271577e6
10217.0  3.0513102445694874e6  3.052285047625439e6
10217.5  3.050355543349209e6  3.0519687665262744e6
10218.0  3.0483425207022494e6  3.0516525194652276e6
10218.5  3.037520988477796e6  3.051336283483329e6
10219.0  2.5196110385748046e6  3.051020081435897e6
10219.5  3.019999594434968e6  3.050703903503497e6
10220.0  3.0046361397428536e6  3.050387759217088e6
10220.5  3.0473710463630874e6  3.050071633427815e6
10221.0  3.0433530338965836e6  3.049755541405278e6
10221.5  3.0458632731683194e6  3.0494394277478284e6
10222.0  3.0476035194254043e6  3.0491233480862468e6
10222.5  3.0480432865284462e6  3.0488072922426183e6
10223.0  3.0482063502988387e6  3.0484912702965387e6
10223.5  3.0440611871156353e6  3.0481754233387876e6
10224.0  3.047837879938395e6  3.0478596105199414e6
10224.5  3.0475072062365212e6  3.0475444720125133e6
10225.0  3.047184251350331e6  3.047229367184959e6
10225.5  3.046443624664844e6  3.046914433906806e6
10226.0  3.0458402970388117e6  3.0465995340282414e6
10226.5  3.0453141860118946e6  3.0462846592981895e6
10227.0  3.0458560730254157e6  3.0459698180725714e6
10227.5  3.0453059810718177e6  3.045654919789267e6
10228.0  3.0104659394413377e6  3.0453400548650883e6
10228.5  3.044399154465731e6  3.0450246874132003e6
10229.0  3.0065711887047044e6  3.044709353243263e6
10229.5  3.0443469387374707e6  3.044394042123828e6
10230.0  3.041277963645625e6  3.0440787645717906e6
10230.5  3.043296676821715e6  3.043763509304658e6
10231.0  3.0414889622393656e6  3.043448287991651e6
10231.5  3.041979763200949e6  3.043132058047057e6
10232.0  2.918614930258727e6  3.0428158620929252e6
10232.5  3.0420405109170955e6  3.042499106406056e6
10233.0  3.0417954942742144e6  3.04218238488801e6
10233.5  3.0315782363658193e6  3.041865669716985e6
10234.0  3.0385311749478206e6  3.0415489888406214e6
10234.5  3.0411456762085124e6  3.041232801300075e6
10235.0  3.040818568691147e6  3.04091664800023e6
10235.5  3.0385324372493057e6  3.0406034386807214e6
10236.0  2.9874037476531575e6  3.040290262796281e6
10236.5  3.0398201446611173e6  3.0399771627859008e6
10237.0  3.039401114036624e6  3.0396640960553424e6
10237.5  3.039079235682049e6  3.0393510540869115e6
10238.0  3.036490513666713e6  3.039038045277108e6
10238.5  3.0318004118534424e6  3.0387261641209763e6
10239.0  3.037741295299864e6  3.038414316163815e6
10239.5  3.0369573495245446e6  3.0381030602794336e6
10240.0  3.035553821818713e6  3.037791837461121e6
10240.5  3.0311912372736777e6  3.0374806262741755e6
10241.0  2.976509415578373e6  3.0371694482530532e6
10241.5  3.0057534102934953e6  3.0368580201945165e6
10242.0  2.9970071092153224e6  3.0365466253060824e6
10242.5  3.033657090687392e6  3.036233857521557e6
10243.0  3.0347499955252614e6  3.0359211232058755e6
10243.5  3.0349164889680706e6  3.0356084136452703e6
10244.0  3.0342388351356178e6  3.035295737418002e6
10244.5  3.0346550572299957e6  3.034983086092228e6
10245.0  3.034448011633841e6  3.034670467915232e6
10245.5  3.034183294907314e6  3.034357337326232e6
10246.0  3.0339043854296627e6  3.0340442402265365e6
10246.5  3.0335359121849136e6  3.033730983020758e6
10247.0  3.03325318077287e6  3.0333603675187263e6
10247.5  3.0327595112593514e6  3.033047403791342e6
10248.0  2.2101135862819445e6  3.0327344734461107e6
10248.5  3.0317150962897153e6  3.0324215325553995e6
10249.0  3.031980957609885e6  3.0321086252246383e6
10249.5  3.0317486037590993e6  3.031795551599201e6
10250.0  3.0314407390979663e6  3.0314825115054655e6
10250.5  3.031077065192817e6  3.0311694955305383e6
10251.0  3.030680465089708e6  3.0308565131234108e6
10251.5  3.0303069585988475e6  3.0305435549244895e6
10252.0  2.9806026163475825e6  3.0302306300790003e6
10252.5  3.0297951914355587e6  3.02991770775255e6
10253.0  3.029581574467734e6  3.0296048189498363e6
10253.5  3.029270548972281e6  3.0292919426275245e6
10254.0  3.028646633242206e6  3.02897909986113e6
10254.5  3.028490432126582e6  3.0286662812591344e6
10255.0  3.0270367417395315e6  3.0283534960733517e6
10255.5  3.0264609507591357e6  3.0280407213177183e6
10256.0  3.0277130141551336e6  3.0277279798560953e6
10256.5  3.027337552080598e6  3.0274151780454693e6
10257.0  3.007643440749876e6  3.027102409562028e6
10257.5  3.009073698840459e6  3.026789665838617e6
10258.0  3.02506599236036e6  3.026476955602349e6
10258.5  3.0260775940424902e6  3.026164516490497e6
10259.0  3.0256031930140094e6  3.025852110827652e6
10259.5  3.024394467175269e6  3.025540184780143e6
10260.0  3.024918880676314e6  3.025228292116849e6
10260.5  3.021094722866192e6  3.024916642254998e6
10261.0  2.9851844121117694e6  3.024605025544398e6
10261.5  3.0212321674850425e6  3.024293434449941e6
10262.0  3.0237474084036914e6  3.0239818765301765e6
10262.5  3.0235273171766424e6  3.023670351254408e6
10263.0  3.0233587052838155e6  3.023358859434585e6
10263.5  3.0230470780084827e6  3.023047443044282e6
10264.0  3.0223984720687075e6  3.0227360597608606e6
10264.5  3.0224247021276327e6  3.0224247021276415e6
10265.0  3.0217205310841836e6  3.0221133777945093e6
10265.5  3.0212784708586275e6  3.021802078738118e6
10266.0  2.979692967698356e6  3.0214908129757796e6
10266.5  3.0190252213100637e6  3.021181679333675e6
10267.0  2.9995023681846214e6  3.02087257821387e6
10267.5  3.0203902848541057e6  3.0205648141069715e6
10268.0  2.6888652009334303e6  3.020257082530615e6
10268.5  3.0198020078595425e6  3.019949313409472e6
10269.0  3.019641576732779e6  3.0196415767327915e6
10269.5  3.0192758069621925e6  3.0193335848928434e6
10270.0  3.019025625730496e6  3.019025625730509e6
10270.5  3.0183653507350357e6  3.0187150595018663e6
10271.0  3.018404526896677e6  3.0184045268966923e6
10271.5  3.0104022185544707e6  3.01809401896417e6
10272.0  3.013867712408734e6  3.017783544371131e6
10272.5  3.0173243924843925e6  3.0174730945531162e6
10273.0  3.003970756275413e6  3.017162678003922e6
10273.5  3.0161481926189996e6  3.016852286875353e6
10274.0  3.0162537360770837e6  3.0165419288927405e6
10274.5  3.0159530435383776e6  3.0162315961170793e6
10275.0  3.0125415251127975e6  3.015921296566697e6
10275.5  3.0154399631452803e6  3.015611022172638e6
10276.0  3.0146489772813693e6  3.0153007808156395e6
10276.5  2.877873343316643e6  3.01499056318897e6
10277.0  3.013894942734445e6  3.0146803790361993e6
10277.5  3.014050529366152e6  3.01437020001757e6
10278.0  3.0086489125261907e6  3.0140600540572284e6
10278.5  3.0135949282721626e6  3.013749933492177e6
10279.0  3.0038509103134125e6  3.013439845557581e6
10279.5  3.012739040468562e6  3.013129783091395e6
10280.0  3.01224082440642e6  3.012819753398352e6
10280.5  3.0125082521133726e6  3.0125097481252784e6
10281.0  3.011848758149768e6  3.012199776137058e6
10281.5  3.0118899783702306e6  3.0118899783702544e6
10282.0  3.0115802137152296e6  3.0115802137152534e6
10282.5  3.0112705659091007e6  3.0112705659091244e6
10283.0  3.0018575057530226e6  3.0109609512056126e6
10283.5  3.0106513613058925e6  3.010651361305917e6
10284.0  3.0088244134607534e6  3.0103418043699358e6
10284.5  3.0100322731924374e6  3.010032273192463e6
10285.0  3.0097227747932537e6  3.0097227747932794e6
10285.5  3.008948435296644e6  3.009413301518159e6
10286.0  3.009041424174882e6  3.009103861169728e6
10286.5  2.99761371799948e6  3.00879444570787e6
10287.0  3.0079251067609424e6  3.008485063342624e6
10287.5  3.0072211866519568e6  3.0081757082073176e6
10288.0  3.007818692244359e6  3.0078663863282343e6
10288.5  3.0073090341375167e6  3.0075570918234074e6
10289.0  3.006367836980102e6  3.0072478304837537e6
10289.5  3.0064062839154843e6  3.0069385937982956e6
10290.0  3.005722152583046e6  3.0066293904975443e6
10290.5  3.0042863319062614e6  3.00632021167515e6
10291.0  2.9991849425996724e6  3.006011066228975e6
10291.5  2.888081949742128e6  3.005702147136551e6
10292.0  2.959050700449915e6  3.0053932613297408e6
10292.5  3.0010408574695927e6  3.005084414171542e6
10293.0  2.9821674431022406e6  3.004775600181301e6
10293.5  3.0030962330986075e6  3.0044670468842853e6
10294.0  3.0036887197823864e6  3.00415852659798e6
10294.5  3.00353337036175e6  3.003849942945844e6
10295.0  3.0032620597242983e6  3.0035413924153782e6
10295.5  3.003200094286261e6  3.0032327390639684e6
10296.0  2.9993580957261487e6  3.002924118781217e6
10296.5  3.0026155232839664e6  3.0026155232840027e6
10297.0  3.0000116509364676e6  3.0023069607533542e6
10297.5  3.0018334182683663e6  3.001998422852768e6
10298.0  2.998622346522887e6  3.00168991794007e6
10298.5  3.001353363805269e6  3.0013814396082563e6
10299.0  2.996855225928317e6  3.00107299443096e6
10299.5  3.0007103903091163e6  3.0007645739212325e6
10300.0  3.000072395881392e6  3.00045618678025e6
10300.5  2.9828579783744095e6  3.0001478241767134e6
10301.0  2.9995270023198924e6  2.999839494618115e6
10301.5  2.998430243475889e6  2.999531190491748e6
10302.0  2.917550150662617e6  2.9992229192207484e6
10302.5  2.9968558473865627e6  2.9989146744244657e6
10303.0  2.9980479540672074e6  2.998606462376898e6
10303.5  2.997671296480994e6  2.9982982750525237e6
10304.0  2.9715363208188657e6  2.99799012089223e6
10304.5  2.994866878576645e6  2.997682141612777e6
10305.0  2.996204026794345e6  2.9973741954140943e6
10305.5  2.748303432926179e6  2.9970665226841215e6
10306.0  2.9890181598176677e6  2.996758883156446e6
10306.5  2.9962816266626413e6  2.996451268106416e6
10307.0  2.9961252449857807e6  2.9961436860186276e6
10307.5  2.995210456319351e6  2.995836128366394e6
10308.0  2.9955048088420327e6  2.9955286037477613e6
10308.5  2.992077753239633e6  2.9952211028939956e6
10309.0  2.9948817636600756e6  2.994913634949265e6
10309.5  2.9945686425815173e6  2.9946061891675727e6
10310.0  2.992088790585815e6  2.9942987764301077e6
10310.5  2.992452561401253e6  2.993991388318907e6
10311.0  2.99338916856274e6  2.9936840330939945e6
10311.5  2.99325993902154e6  2.993376702465194e6
10312.0  2.9922286488766214e6  2.993069404666745e6
10312.5  2.9851662960199714e6  2.9927621329776137e6
10313.0  2.9881647121101106e6  2.9924548941574865e6
10313.5  2.991633503921893e6  2.992147680744727e6
10314.0  2.990993447365326e6  2.99184050036411e6
10314.5  2.9877924422085243e6  2.991533344078461e6
10315.0  2.980557726266906e6  2.9912262211655783e6
10315.5  2.925146057266161e6  2.990919105750566e6
10316.0  2.6373586801887113e6  2.9906120233387374e6
10316.5  2.9868149419259443e6  2.9903049836706356e6
